problem_number,pass_num,total_num,accuracy
099,1,10
100,3,10
101,1,7
102,1,10
103,2,4
104,5,10
105,9,10
106,2,10
107,9,10
108,3,10
109,0,9
110,0,10
111,2,10
112,7,10
113,1,10
114,1,9
115,6,6
116,2,10
117,8,10
118,1,8
119,1,9
120,3,10
121,8,10
122,7,10
123,5,9
124,1,9
125,0,7
126,0,10
127,7,9
128,10,10
129,1,10
130,0,10
131,0,8
132,4,4
133,7,9
134,6,10
135,9,10
136,8,10
137,0,10
138,0,8
139,5,9
140,7,9
141,8,10
142,3,9
143,5,7
144,0,10
145,0,9
146,1,10
147,6,10
148,2,9
149,5,10
150,2,10
151,2,10
152,8,10
153,6,7
154,8,8
155,7,10
156,3,7
157,0,1
158,1,10
159,0,10
160,9,10
161,1,6
162,4,9
163,7,7
164,9,9
165,4,10
166,3,10
167,7,9
168,0,9
169,0,6
170,7,10
171,7,10
172,0,1
173,9,9
174,5,9
175,10,10
176,1,10
177,1,10
178,6,10
179,3,10
180,7,8
181,10,10
182,0,1
183,2,10
184,3,9
185,0,9
186,9,10
187,0,10
188,0,9
189,4,9
190,8,9
191,0,1
192,4,8
193,0,1
194,0,8
195,0,10
196,1,9
197,0,7
198,4,10
199,4,9
200,4,9
201,5,10
202,0,1
203,8,10
204,0,9
205,0,8
206,0,10
207,0,1
208,0,10
209,8,8
210,4,10
211,4,10
212,8,10
213,0,7
214,0,1
215,0,10
216,0,9
217,6,7
218,0,10
219,4,10
220,0,1
221,0,9
222,0,1
223,0,10
224,9,10
225,0,10
226,0,1
227,0,10
228,0,10
229,0,10
230,0,10
231,1,10
232,0,1
233,1,10
234,0,8
235,2,10
236,1,10
237,0,10
238,0,10
239,0,10
240,0,10
241,0,10
242,0,10
243,0,10
244,2,9
245,0,10
246,0,9
247,5,7
248,0,10
249,0,10
250,0,10
251,0,9
252,0,10
253,1,10
254,0,10
255,1,10
256,0,10
257,0,10
258,5,10
259,0,10
260,0,9
261,5,10
262,0,10
263,0,10
264,0,8
265,3,10
266,1,10
267,0,10
268,0,9
269,0,10
270,0,10
271,0,9
272,0,9
273,0,10
274,1,9
275,0,10
276,0,10
277,0,10
278,0,10
279,0,10
280,4,10
281,7,10
282,3,9
283,0,10
284,5,10
285,5,10
286,0,10
287,0,10
